From Id	To Id	Tx	Meta
2	0	0.210898	 TCP 1000 > 49153 ACK Seq=1 Ack=19833 Win=32768
0	2	0.211267	 TCP 49153 > 1000 ACK Seq=20905 Ack=1 Win=32768
0	2	0.211739	 TCP 49153 > 1000 ACK Seq=21441 Ack=1 Win=32768
2	0	0.211842	 TCP 1000 > 49153 ACK Seq=1 Ack=20905 Win=32768
0	1	0.211902	 TCP 1000 > 49153 ACK Seq=1 Ack=19833 Win=32768
0	2	0.212211	 TCP 49153 > 1000 ACK Seq=21977 Ack=1 Win=32768
0	2	0.212683	 TCP 49153 > 1000 ACK Seq=22513 Ack=1 Win=32768
2	0	0.212786	 TCP 1000 > 49153 ACK Seq=1 Ack=21977 Win=32768
0	1	0.212846	 TCP 1000 > 49153 ACK Seq=1 Ack=20905 Win=32768
0	2	0.213155	 TCP 49153 > 1000 ACK Seq=23049 Ack=1 Win=32768
0	2	0.213627	 TCP 49153 > 1000 ACK Seq=23585 Ack=1 Win=32768
2	0	0.21373	 TCP 1000 > 49153 ACK Seq=1 Ack=23049 Win=32768
0	1	0.21379	 TCP 1000 > 49153 ACK Seq=1 Ack=21977 Win=32768
0	2	0.214099	 TCP 49153 > 1000 ACK Seq=24121 Ack=1 Win=32768
0	2	0.214571	 TCP 49153 > 1000 ACK Seq=24657 Ack=1 Win=32768
2	0	0.214674	 TCP 1000 > 49153 ACK Seq=1 Ack=24121 Win=32768
0	1	0.214734	 TCP 1000 > 49153 ACK Seq=1 Ack=23049 Win=32768
0	2	0.215043	 TCP 49153 > 1000 ACK Seq=25193 Ack=1 Win=32768
0	2	0.215515	 TCP 49153 > 1000 ACK Seq=25729 Ack=1 Win=32768
2	0	0.215618	 TCP 1000 > 49153 ACK Seq=1 Ack=25193 Win=32768
0	1	0.215678	 TCP 1000 > 49153 ACK Seq=1 Ack=24121 Win=32768
0	2	0.215987	 TCP 49153 > 1000 ACK Seq=26265 Ack=1 Win=32768
0	2	0.216459	 TCP 49153 > 1000 ACK Seq=26801 Ack=1 Win=32768
0	3	0.216502	 TCP 49153 > 8080 ACK Seq=5 Ack=2681 Win=32768
2	0	0.216562	 TCP 1000 > 49153 ACK Seq=1 Ack=26265 Win=32768
0	1	0.216622	 TCP 1000 > 49153 ACK Seq=1 Ack=25193 Win=32768
0	2	0.216974	 TCP 49153 > 1000 ACK Seq=27337 Ack=1 Win=32768
0	2	0.217446	 TCP 49153 > 1000 ACK Seq=27873 Ack=1 Win=32768
2	0	0.217506	 TCP 1000 > 49153 ACK Seq=1 Ack=27337 Win=32768
3	0	0.217506	 TCP 8080 > 49153 ACK Seq=3217 Ack=5 Win=32768
3	0	0.217553	 TCP 8080 > 49153 ACK Seq=3753 Ack=5 Win=32768
0	1	0.217566	 TCP 1000 > 49153 ACK Seq=1 Ack=26265 Win=32768
3	0	0.2176	 TCP 8080 > 49153 ACK Seq=4289 Ack=5 Win=32768
0	2	0.217918	 TCP 49153 > 1000 ACK Seq=28409 Ack=1 Win=32768
2	0	0.218493	 TCP 1000 > 49153 ACK Seq=1 Ack=28409 Win=32768
0	1	0.21851	 TCP 1000 > 49153 ACK Seq=1 Ack=27337 Win=32768
0	1	0.218553	 TCP 8080 > 49153 ACK Seq=3217 Ack=5 Win=32768
0	1	0.219025	 TCP 8080 > 49153 ACK Seq=3753 Ack=5 Win=32768
0	1	0.219497	 TCP 8080 > 49153 ACK Seq=4289 Ack=5 Win=32768
0	1	0.219969	 TCP 1000 > 49153 ACK Seq=1 Ack=28409 Win=32768
