From Id	To Id	Tx	Meta
2	0	0.0816666	 UDP 49153 > 8100
3	0	0.0817632	 UDP 49153 > 8090
3	0	0.0820632	 UDP 49153 > 8090
0	1	0.0821295	 UDP 49153 > 8090
1	4	0.0821375	 UDP 49153 > 8100
3	0	0.0823632	 UDP 49153 > 8090
3	0	0.0826632	 UDP 49153 > 8090
0	1	0.0827535	 UDP 49153 > 8090
1	5	0.0827615	 UDP 49153 > 8090
3	0	0.0829632	 UDP 49153 > 8090
3	0	0.0832632	 UDP 49153 > 8090
2	0	0.0833333	 UDP 49153 > 8100
0	1	0.0833775	 UDP 49153 > 8090
1	5	0.0833855	 UDP 49153 > 8090
3	0	0.0835632	 UDP 49153 > 8090
3	0	0.0838632	 UDP 49153 > 8090
0	1	0.0840015	 UDP 49153 > 8090
1	5	0.0840095	 UDP 49153 > 8090
3	0	0.0841632	 UDP 49153 > 8090
3	0	0.0844632	 UDP 49153 > 8090
0	1	0.0846255	 UDP 49153 > 8090
1	5	0.0846335	 UDP 49153 > 8090
3	0	0.0847632	 UDP 49153 > 8090
2	0	0.085	 UDP 49153 > 8100
3	0	0.0850632	 UDP 49153 > 8090
0	1	0.0852495	 UDP 49153 > 8100
1	5	0.0852575	 UDP 49153 > 8090
3	0	0.0853632	 UDP 49153 > 8090
3	0	0.0856632	 UDP 49153 > 8090
0	1	0.0858735	 UDP 49153 > 8090
1	5	0.0858815	 UDP 49153 > 8090
3	0	0.0859632	 UDP 49153 > 8090
3	0	0.0862632	 UDP 49153 > 8090
0	1	0.0864975	 UDP 49153 > 8090
1	4	0.0865055	 UDP 49153 > 8100
3	0	0.0865632	 UDP 49153 > 8090
2	0	0.0866666	 UDP 49153 > 8100
3	0	0.0868632	 UDP 49153 > 8090
0	1	0.0871215	 UDP 49153 > 8090
1	5	0.0871295	 UDP 49153 > 8090
3	0	0.0871632	 UDP 49153 > 8090
3	0	0.0874632	 UDP 49153 > 8090
0	1	0.0877455	 UDP 49153 > 8090
1	5	0.0877535	 UDP 49153 > 8090
3	0	0.0877632	 UDP 49153 > 8090
3	0	0.0880632	 UDP 49153 > 8090
2	0	0.0883333	 UDP 49153 > 8100
3	0	0.0883632	 UDP 49153 > 8090
0	1	0.0883695	 UDP 49153 > 8090
1	5	0.0883775	 UDP 49153 > 8090
3	0	0.0886632	 UDP 49153 > 8090
3	0	0.0889632	 UDP 49153 > 8090
0	1	0.0889935	 UDP 49153 > 8100
1	5	0.0890015	 UDP 49153 > 8090
3	0	0.0892632	 UDP 49153 > 8090
3	0	0.0895632	 UDP 49153 > 8090
0	1	0.0896175	 UDP 49153 > 8090
1	5	0.0896255	 UDP 49153 > 8090
3	0	0.0898632	 UDP 49153 > 8090
2	0	0.09	 UDP 49153 > 8100
3	0	0.0901632	 UDP 49153 > 8090
0	1	0.0902415	 UDP 49153 > 8090
1	5	0.0902495	 UDP 49153 > 8090
3	0	0.0904632	 UDP 49153 > 8090
3	0	0.0907632	 UDP 49153 > 8090
0	1	0.0908655	 UDP 49153 > 8090
1	4	0.0908735	 UDP 49153 > 8100
3	0	0.0910632	 UDP 49153 > 8090
3	0	0.0913632	 UDP 49153 > 8090
0	1	0.0914895	 UDP 49153 > 8090
1	5	0.0914975	 UDP 49153 > 8090
3	0	0.0916632	 UDP 49153 > 8090
2	0	0.0916666	 UDP 49153 > 8100
3	0	0.0919632	 UDP 49153 > 8090
0	1	0.0921135	 UDP 49153 > 8090
1	5	0.0921215	 UDP 49153 > 8090
3	0	0.0922632	 UDP 49153 > 8090
3	0	0.0925632	 UDP 49153 > 8090
0	1	0.0927375	 UDP 49153 > 8090
1	5	0.0927455	 UDP 49153 > 8090
3	0	0.0928632	 UDP 49153 > 8090
3	0	0.0931632	 UDP 49153 > 8090
2	0	0.0933333	 UDP 49153 > 8100
0	1	0.0933615	 UDP 49153 > 8100
1	5	0.0933695	 UDP 49153 > 8090
3	0	0.0934632	 UDP 49153 > 8090
